area_ratio,color_mean_overall,solidity,circularity,extent,aspect_ratio,eccentricity,num_convexity_defects,max_defect_depth_norm,dist_from_center_norm,grad_mean,idx
0.020627391581632654,0.20426155626773834,0.9816420193778684,0.8174488170785764,0.6684027777777778,1.1111111111111112,0.7971463876887876,16,0.001997616115935768,0.07267921415100953,0.6356650590896606,128
0.020208864795918366,0.7368678450584412,0.9551856594110115,0.7784269690500215,0.6475694444444444,1.125,0.774169120621447,12,0.008483703010887708,0.01749325167807099,0.38562989234924316,129
0.02419483418367347,0.6720610857009888,0.9603825136612022,0.8341339367888803,0.6892156862745098,1.1333333333333333,0.4793760942639037,17,0.0035019936847269025,0.3377781501564112,0.34887468814849854,130
0.024573501275510203,0.7888087630271912,0.9783677482792527,0.8650486139728559,0.746996996996997,1.0277777777777777,0.4217806589612545,13,0.0031567267017256584,0.21970018951470677,0.3297902047634125,131
0.0323860012755102,0.7624186873435974,0.9540551338393928,0.6240928899836833,0.6749576031656302,2.103448275862069,0.9115162998782892,16,0.00434049921487278,0.32123331575149483,0.33989572525024414,132
0.023158482142857144,0.12425461411476135,0.981520591341077,0.7744322578784161,0.6735507246376812,1.5333333333333334,0.8545138974272684,14,0.0023428830989370123,0.11020690944834727,0.4941393733024597,133
0.03228635204081633,0.1448347270488739,0.9851124485270827,0.8738375624621084,0.7404761904761905,1.1904761904761905,0.6551398967286487,19,0.0023428830989370123,0.3560734540387072,0.36292561888694763,134
0.036611128826530615,0.1582145392894745,0.984122401847575,0.8920826890022714,0.755540780141844,1.0212765957446808,0.363109651447272,26,0.0024785236994017868,0.011508465990574755,0.42596665024757385,135
0.02321827168367347,0.09471278637647629,0.9779213785675821,0.731289878193747,0.7264,2.0,0.8801567955053852,15,0.0024785236994017868,0.22645174605367527,0.3238489627838135,136
0.02353714923469388,0.7064399123191833,0.9230769230769231,0.6644021043049322,0.6,1.0256410256410255,0.7837829598769748,15,0.013761355465335292,0.4329872196793729,0.7817589044570923,137
0.02100605867346939,0.8072686791419983,0.976545842217484,0.7377329608210047,0.7189952904238619,1.8846153846153846,0.8741416637912414,16,0.0025895023725093294,0.24233644237086105,0.3726429343223572,138
0.03497688137755102,0.9082661867141724,0.9662354054906911,0.8124712465123366,0.7740141557128413,1.069767441860465,0.35398648706003566,18,0.009901763833928531,0.19117126010961719,0.37178248167037964,139
0.03539540816326531,0.7121862173080444,0.9547116736990154,0.6702859320350675,0.6926530612244898,2.0,0.8868147979335345,20,0.010949895746610878,0.28751373577207096,0.25590163469314575,140
0.02513153698979592,0.8154393434524536,0.9209104938271605,0.6050759005447709,0.6216145833333333,1.875,0.8940515041286003,15,0.01948292261221305,0.32629991371797384,0.3880746364593506,141
0.015904017857142856,0.7332152724266052,0.983453981385729,0.8500636119950392,0.6831896551724138,1.2083333333333333,0.7581488337329096,8,0.001997616115935768,0.3529820196779064,0.5180003046989441,142
